Date,Close
2022-05-05,115.55048370361328
2022-05-06,114.79769134521484
2022-05-09,111.58871459960938
2022-05-10,113.45726776123047
2022-05-11,112.67127990722656
2022-05-12,111.91899871826172
2022-05-13,115.09920501708984
2022-05-16,113.5068588256836
2022-05-17,115.51824188232422
2022-05-18,110.98223114013672
2022-05-19,109.4791488647461
2022-05-20,108.01525115966797
2022-05-23,110.5740966796875
2022-05-24,105.1013412475586
2022-05-25,104.93769073486328
2022-05-26,106.90892028808594
2022-05-27,111.39580535888672
2022-05-31,112.8294677734375
2022-06-01,112.95838928222656
2022-06-02,116.6583251953125
2022-06-03,113.6020736694336
2022-06-06,115.86290740966797
2022-06-07,116.18919372558594
2022-06-08,116.23332977294922
2022-06-09,113.89417266845703
2022-06-10,110.25028228759766
2022-06-13,105.52037048339844
2022-06-14,105.84073638916016
2022-06-15,108.86473083496094
2022-06-16,105.16431427001953
2022-06-17,106.26522064208984
2022-06-21,110.62964630126953
2022-06-22,110.57360076904297
2022-06-23,111.3219223022461
2022-06-24,117.00791931152344
2022-06-27,114.88398742675781
2022-06-28,111.08935546875
2022-06-29,110.78585052490234
2022-06-30,108.06980895996094
2022-07-01,107.84616088867188
2022-07-05,112.3345718383789
2022-07-06,113.63282012939453
2022-07-07,117.8093032836914
2022-07-08,118.37513732910156
2022-07-11,114.728271484375
2022-07-12,113.0858383178711
2022-07-13,110.4406967163086
2022-07-14,109.46279907226562
2022-07-15,110.8612289428711
2022-07-18,108.13626098632812
2022-07-19,112.87706756591797
2022-07-20,112.9663314819336
2022-07-21,113.40272521972656
2022-07-22,107.0155258178711
2022-07-25,106.62872314453125
2022-07-26,104.15912628173828
2022-07-27,112.13321685791016
2022-07-28,113.2837142944336
2022-07-29,115.36650085449219
2022-08-01,113.91846466064453
2022-08-02,114.18624114990234
2022-08-03,117.11206817626953
2022-08-04,117.2211685180664
2022-08-05,116.507080078125
2022-08-08,116.33847045898438
2022-08-09,115.6739501953125
2022-08-10,118.71879577636719
2022-08-11,117.86583709716797
2022-08-12,120.68255615234375
2022-08-15,121.07926940917969
2022-08-16,120.702392578125
2022-08-17,118.57002258300781
2022-08-18,119.1849365234375
2022-08-19,116.24920654296875
2022-08-22,113.30354309082031
2022-08-23,112.92666625976562
2022-08-24,112.75807189941406
2022-08-25,115.69378662109375
2022-08-26,109.43551635742188
2022-08-29,108.52305603027344
2022-08-30,108.0469970703125
2022-08-31,107.33290100097656
2022-09-01,108.84043884277344
2022-09-02,106.96592712402344
2022-09-06,105.93445587158203
2022-09-07,108.55280303955078
2022-09-08,107.49159240722656
2022-09-09,109.74298095703125
2022-09-12,109.95125579833984
2022-09-13,103.4648666381836
2022-09-14,104.13928985595703
2022-09-15,102.06643676757812
2022-09-16,101.95732879638672
2022-09-19,102.2251205444336
2022-09-20,100.3109359741211
2022-09-21,98.4661865234375
2022-09-22,99.31912231445312
2022-09-23,97.93059539794922
2022-09-26,97.36527252197266
2022-09-27,96.70077514648438
2022-09-28,99.22987365722656
2022-09-29,96.6214370727539
2022-09-30,94.8659439086914
2022-10-03,97.8314208984375
2022-10-04,100.80683898925781
2022-10-05,100.59855651855469
2022-10-06,100.58865356445312
2022-10-07,97.87109375
2022-10-10,97.05781555175781
2022-10-11,96.38339233398438
2022-10-12,96.7602767944336
2022-10-13,98.24797821044922
2022-10-14,95.7684555053711
2022-10-17,99.1505355834961
2022-10-18,99.94396209716797
2022-10-19,98.81330871582031
2022-10-20,99.1505355834961
2022-10-21,100.3010025024414
2022-10-24,101.67961120605469
2022-10-25,103.62355041503906
2022-10-26,94.15182495117188
2022-10-27,91.46405029296875
2022-10-28,95.50069427490234
2022-10-31,93.73527526855469
2022-11-01,89.72840118408203
2022-11-02,86.25708770751953
2022-11-03,82.74610900878906
2022-11-04,85.87027740478516
2022-11-07,87.76461791992188
2022-11-08,88.17125701904297
2022-11-09,86.60421752929688
2022-11-10,93.16995239257812
2022-11-11,95.61971282958984
2022-11-14,94.91551971435547
2022-11-15,97.633056640625
2022-11-16,98.03970336914062
2022-11-17,97.55371856689453
2022-11-18,96.63134002685547
2022-11-21,94.81635284423828
2022-11-22,96.25445556640625
2022-11-23,97.65290069580078
2022-11-25,96.6611099243164
2022-11-28,95.26266479492188
2022-11-29,94.40969848632812
2022-11-30,100.16215515136719
2022-12-01,100.16215515136719
2022-12-02,99.61666870117188
2022-12-05,98.66454315185547
2022-12-06,96.18502807617188
2022-12-07,94.16175842285156
2022-12-08,92.94183349609375
2022-12-09,92.06905364990234
2022-12-12,92.54511260986328
2022-12-13,94.84610748291016
2022-12-14,94.29067993164062
2022-12-15,90.11518859863281
2022-12-16,89.5201187133789
2022-12-19,87.71503448486328
2022-12-20,88.290283203125
2022-12-21,88.84568786621094
2022-12-22,87.04061126708984
2022-12-23,88.49856567382812
2022-12-27,86.67363739013672
2022-12-28,85.31486511230469
2022-12-29,87.72494506835938
2022-12-30,87.50675964355469
2023-01-03,88.38946533203125
2023-01-04,87.35798645019531
2023-01-05,85.49339294433594
2023-01-06,86.6240463256836
2023-01-09,87.29847717285156
2023-01-10,87.69520568847656
2023-01-11,90.76978302001953
2023-01-12,90.38298797607422
2023-01-13,91.36487579345703
2023-01-17,90.54167938232422
2023-01-18,90.37307739257812
2023-01-19,92.28724670410156
2023-01-20,97.21649932861328
2023-01-23,98.97199249267578
2023-01-24,96.89913940429688
2023-01-25,94.43946838378906
2023-01-26,96.7206039428711
2023-01-27,98.55545043945312
2023-01-30,96.14535522460938
2023-01-31,98.02977752685547
2023-02-01,99.60676574707031
2023-02-02,106.8568344116211
2023-02-03,103.92108917236328
2023-02-06,102.05650329589844
2023-02-07,106.75764465332031
2023-02-08,98.55545043945312
2023-02-09,94.23118591308594
2023-02-10,93.79478454589844
2023-02-13,93.83446502685547
2023-02-14,93.90389251708984
2023-02-15,96.14535522460938
2023-02-16,94.7270736694336
2023-02-17,93.57659912109375
2023-02-21,91.0375747680664
2023-02-22,90.89872741699219
2023-02-23,90.14495849609375
2023-02-24,88.39938354492188
2023-02-27,89.13330841064453
2023-02-28,89.3217544555664
2023-03-01,89.61930084228516
2023-03-02,91.24585723876953
2023-03-03,92.88233184814453
2023-03-06,94.35018920898438
2023-03-07,93.09061431884766
2023-03-08,93.4774169921875
2023-03-09,91.56322479248047
2023-03-10,89.8870849609375
2023-03-13,90.36315155029297
2023-03-14,93.19970703125
2023-03-15,95.3221664428711
2023-03-16,99.4976577758789
2023-03-17,100.7870101928711
2023-03-20,100.3902816772461
2023-03-21,104.05994415283203
2023-03-22,102.52265167236328
2023-03-23,104.734375
2023-03-24,104.57569122314453
2023-03-27,101.62010955810547
2023-03-28,100.20183563232422
2023-03-29,100.55886840820312
2023-03-30,100.06298065185547
2023-03-31,102.87970733642578
2023-04-03,103.50452423095703
2023-04-04,103.8615951538086
2023-04-05,103.61363983154297
2023-04-06,107.53125762939453
2023-04-10,105.56748962402344
2023-04-11,104.48641204833984
2023-04-12,103.78224182128906
2023-04-13,106.54937744140625
2023-04-14,107.97757720947266
2023-04-17,105.1013412475586
2023-04-18,103.64338684082031
2023-04-19,103.32601165771484
2023-04-20,104.42691802978516
2023-04-21,104.54593658447266
2023-04-24,105.1013412475586
2023-04-25,102.99871826171875
2023-04-26,102.85986328125
2023-04-27,106.70804595947266
2023-04-28,106.46009826660156
2023-05-01,106.32125091552734
2023-05-02,104.4566650390625
2023-05-03,104.54593658447266
2023-05-04,103.83183288574219
2023-05-05,104.7046127319336
2023-05-08,106.88658142089844
2023-05-09,106.47002410888672
2023-05-10,110.83396911621094
2023-05-11,115.61444854736328
2023-05-12,116.54674530029297
2023-05-15,115.55493927001953
2023-05-16,118.53034210205078
2023-05-17,119.84943389892578
2023-05-18,121.82313537597656
2023-05-19,121.75370788574219
2023-05-22,124.02494812011719
2023-05-23,121.55534362792969
2023-05-24,119.90894317626953
2023-05-25,122.46781158447266
2023-05-26,123.58854675292969
2023-05-30,122.65623474121094
2023-05-31,121.8628158569336
2023-06-01,122.70582580566406
2023-06-02,123.64804077148438
2023-06-05,124.97706604003906
2023-06-06,126.26640319824219
2023-06-07,121.49584197998047
2023-06-08,121.1387939453125
2023-06-09,121.22805786132812
2023-06-12,122.62649536132812
2023-06-13,122.81493377685547
2023-06-14,122.65623474121094
2023-06-15,124.0645980834961
2023-06-16,122.51738739013672
2023-06-20,122.09091186523438
2023-06-21,119.56182861328125
2023-06-22,122.14051055908203
2023-06-23,121.33715057373047
2023-06-26,117.36993408203125
2023-06-27,117.36002349853516
2023-06-28,119.19486236572266
2023-06-29,118.12371063232422
2023-06-30,118.71879577636719
2023-07-03,118.91716003417969
2023-07-05,120.75198364257812
2023-07-06,119.12542724609375
2023-07-07,118.50059509277344
2023-07-10,115.49542999267578
2023-07-11,116.17977142333984
2023-07-12,117.95510864257812
2023-07-13,123.51911926269531
2023-07-14,124.39189147949219
2023-07-17,123.62822723388672
2023-07-18,122.74552154541016
2023-07-19,121.0296859741211
2023-07-20,118.22289276123047
2023-07-21,119.03617095947266
2023-07-24,120.5337905883789
2023-07-25,121.20821380615234
2023-07-26,128.21034240722656
2023-07-27,128.3392791748047
2023-07-28,131.4932098388672
2023-07-31,131.632080078125
2023-08-01,130.47164916992188
2023-08-02,127.32763671875
2023-08-03,127.39704895019531
2023-08-04,127.05985260009766
2023-08-07,130.45181274414062
2023-08-08,130.32289123535156
2023-08-09,128.59716796875
2023-08-10,128.62689208984375
2023-08-11,128.49795532226562
2023-08-14,130.25344848632812
2023-08-15,128.71617126464844
2023-08-16,127.64501953125
2023-08-17,128.8550262451172
2023-08-18,126.41517639160156
2023-08-21,127.31770324707031
2023-08-22,128.0218963623047
2023-08-23,131.28492736816406
2023-08-24,128.71617126464844
2023-08-25,128.81533813476562
2023-08-28,129.9360809326172
2023-08-29,133.4669189453125
2023-08-30,134.76617431640625
2023-08-31,135.05377197265625
2023-09-01,134.5479736328125
2023-09-05,134.65707397460938
2023-09-06,133.3577880859375
2023-09-07,134.15122985839844
2023-09-08,135.26206970214844
2023-09-11,135.79762268066406
2023-09-12,134.23060607910156
2023-09-13,135.58937072753906
2023-09-14,136.9679718017578
2023-09-15,136.27369689941406
2023-09-18,137.0770721435547
2023-09-19,136.908447265625
2023-09-20,132.64369201660156
2023-09-21,129.37074279785156
2023-09-22,129.18231201171875
2023-09-25,130.03524780273438
2023-09-26,127.5160903930664
2023-09-27,129.46990966796875
2023-09-28,131.2254180908203
2023-09-29,129.78729248046875
2023-10-02,133.07015991210938
2023-10-03,131.34442138671875
2023-10-04,134.13140869140625
2023-10-05,133.96278381347656
2023-10-06,136.4522247314453
2023-10-09,137.28533935546875
2023-10-10,136.9282989501953
2023-10-11,139.39788818359375
2023-10-12,137.83084106445312
2023-10-13,136.2340545654297
2023-10-16,137.95977783203125
2023-10-17,138.57467651367188
2023-10-18,136.8291015625
2023-10-19,136.62083435058594
2023-10-20,134.48846435546875
2023-10-23,135.38107299804688
2023-10-24,137.67214965820312
2023-10-25,124.5803451538086
2023-10-26,121.27764892578125
2023-10-27,121.16854095458984
2023-10-30,123.43976593017578
2023-10-31,123.06288146972656
2023-11-01,125.41344451904297
2023-11-02,126.4449462890625
2023-11-03,128.04176330566406
2023-11-06,129.18231201171875
2023-11-07,129.8964080810547
2023-11-08,130.75927734375
2023-11-09,129.17239379882812
2023-11-10,131.50311279296875
2023-11-13,131.00723266601562
2023-11-14,132.52467346191406
2023-11-15,133.51651000976562
2023-11-16,135.80755615234375
2023-11-17,134.20082092285156
2023-11-20,135.13311767578125
2023-11-21,135.84722900390625
2023-11-22,137.35475158691406
2023-11-24,135.5695343017578
2023-11-27,135.2918243408203
2023-11-28,136.07534790039062
2023-11-29,133.8834686279297
2023-11-30,131.44361877441406
2023-12-01,130.7790985107422
2023-12-04,128.21034240722656
2023-12-05,129.91624450683594
2023-12-06,128.95419311523438
2023-12-07,135.80755615234375
2023-12-08,133.8834686279297
2023-12-11,132.19740295410156
2023-12-12,131.43370056152344
2023-12-13,131.48330688476562
2023-12-14,130.85845947265625
2023-12-15,131.51304626464844
2023-12-18,134.6868133544922
2023-12-19,135.52984619140625
2023-12-20,137.20599365234375
2023-12-21,139.26895141601562
2023-12-22,140.33018493652344
2023-12-26,140.35992431640625
2023-12-27,139.21934509277344
2023-12-28,139.08050537109375
2023-12-29,138.544921875
2024-01-02,137.03736877441406
2024-01-03,137.78123474121094
2024-01-04,135.27195739746094
2024-01-05,134.61737060546875
2024-01-08,137.70188903808594
2024-01-09,139.7946014404297
2024-01-10,141.11367797851562
2024-01-11,140.91534423828125
2024-01-12,141.48062133789062
2024-01-16,141.32196044921875
2024-01-17,140.3103485107422
2024-01-18,142.30384826660156
2024-01-19,145.18006896972656
2024-01-22,144.7932891845703
2024-01-23,145.8346710205078
2024-01-24,147.4810791015625
2024-01-25,150.6250762939453
2024-01-26,150.94247436523438
2024-01-29,152.25161743164062
2024-01-30,150.2184600830078
2024-01-31,138.95156860351562
2024-02-01,140.00289916992188
2024-02-02,141.21290588378906
2024-02-05,142.502197265625
2024-02-06,142.9187774658203
2024-02-07,144.3469696044922
2024-02-08,144.71392822265625
2024-02-09,147.77862548828125
2024-02-12,146.32064819335938
2024-02-13,143.95025634765625
2024-02-14,144.74368286132812
2024-02-15,141.59967041015625
2024-02-16,139.3681182861328
2024-02-20,139.96322631835938
2024-02-21,141.38150024414062
2024-02-22,142.9088592529297
2024-02-23,142.7799072265625
2024-02-26,136.4423065185547
2024-02-27,137.74159240722656
2024-02-28,135.26206970214844
2024-02-29,137.32501220703125
2024-03-01,136.0158233642578
2024-03-04,132.2569122314453
2024-03-05,131.58245849609375
2024-03-06,130.32289123535156
2024-03-07,133.27845764160156
2024-03-08,134.30001831054688
2024-03-11,136.54147338867188
2024-03-12,137.36468505859375
2024-03-13,138.64410400390625
2024-03-14,141.92698669433594
2024-03-15,140.02268981933594
2024-03-18,146.4694061279297
2024-03-19,145.82476806640625
2024-03-20,147.52076721191406
2024-03-21,146.3900909423828
2024-03-22,149.5341033935547
2024-03-25,148.83984375
2024-03-26,149.4349365234375
2024-03-27,149.63328552246094
2024-03-28,149.6927947998047
2024-04-01,154.2154083251953
2024-04-02,153.2930450439453
2024-04-03,153.6501007080078
2024-04-04,149.2960662841797
2024-04-05,151.2499237060547
2024-04-08,153.58067321777344
2024-04-09,155.31629943847656
2024-04-10,154.860107421875
2024-04-11,158.10328674316406
2024-04-12,156.4370574951172
2024-04-15,153.59056091308594
2024-04-16,153.1343536376953
2024-04-17,154.19557189941406
2024-04-18,154.7311248779297
2024-04-19,152.82688903808594
2024-04-22,154.99893188476562
2024-04-23,156.9626922607422
2024-04-24,157.82557678222656
2024-04-25,154.7212371826172
2024-04-26,170.54049682617188
2024-04-29,164.7880096435547
2024-04-30,161.4456329345703
2024-05-01,162.5167999267578
2024-05-02,165.25416564941406
2024-05-03,165.86911010742188
2024-05-06,166.72206115722656
2024-05-07,169.84620666503906
2024-05-08,167.9915771484375
2024-05-09,168.56680297851562
2024-05-10,167.26751708984375
2024-05-13,167.75352478027344
2024-05-14,168.94369506835938
2024-05-15,171.0959014892578
2024-05-16,172.752197265625
2024-05-17,174.61679077148438
2024-05-20,175.46975708007812
2024-05-21,176.39210510253906
2024-05-22,174.93417358398438
2024-05-23,172.12738037109375
2024-05-24,173.5555877685547
2024-05-28,174.95399475097656
2024-05-29,174.45809936523438
2024-05-30,170.69915771484375
2024-05-31,171.0859832763672
2024-06-03,171.75050354003906
2024-06-04,172.36538696289062
2024-06-05,173.9721221923828
2024-06-06,175.28128051757812
2024-06-07,173.02992248535156
2024-06-10,173.7746124267578
2024-06-11,175.37322998046875
2024-06-12,176.53497314453125
2024-06-13,173.92356872558594
2024-06-14,175.5420379638672
2024-06-17,175.98886108398438
2024-06-18,173.8540496826172
2024-06-20,175.05551147460938
2024-06-21,178.36203002929688
2024-06-24,177.95486450195312
2024-06-25,182.73094177246094
2024-06-26,182.58200073242188
2024-06-27,184.10122680664062
2024-06-28,180.8642120361328
2024-07-01,181.6982879638672
2024-07-02,183.93238830566406
2024-07-03,184.50831604003906
2024-07-05,189.2545928955078
2024-07-08,187.6956329345703
2024-07-09,187.64601135253906
2024-07-10,189.83045959472656
2024-07-11,184.2600860595703
2024-07-12,183.7635955810547
2024-07-15,185.2133026123047
2024-07-16,182.62168884277344
2024-07-17,179.74220275878906
2024-07-18,176.4357147216797
2024-07-19,176.40591430664062
2024-07-22,180.38760375976562
2024-07-23,180.50672912597656
2024-07-24,171.41140747070312
2024-07-25,166.09918212890625
2024-07-26,165.82115173339844
2024-07-29,168.3332977294922
2024-07-30,169.0879364013672
2024-07-31,170.3291015625
2024-08-01,169.55459594726562
2024-08-02,165.4835662841797
2024-08-05,158.1258544921875
2024-08-06,157.17263793945312
2024-08-07,157.8180389404297
2024-08-08,160.88624572753906
2024-08-09,162.51467895507812
2024-08-12,161.14437866210938
2024-08-13,163.00120544433594
2024-08-14,159.23794555664062
2024-08-15,160.16136169433594
2024-08-16,161.80967712402344
2024-08-19,165.4934844970703
2024-08-20,165.9998779296875
2024-08-21,164.6792755126953
2024-08-22,162.6437225341797
2024-08-23,164.45091247558594
2024-08-26,164.98709106445312
2024-08-27,163.5175323486328
2024-08-28,161.70045471191406
2024-08-29,160.63800048828125
2024-08-30,162.22671508789062
2024-09-03,156.24920654296875
2024-09-04,155.34564208984375
2024-09-05,156.13006591796875
2024-09-06,149.85464477539062
2024-09-09,147.856201171875
2024-09-10,147.80648803710938
2024-09-11,150.29212951660156
2024-09-12,153.8018798828125
2024-09-13,156.55596923828125
2024-09-16,157.1525115966797
2024-09-17,158.40528869628906
2024-09-18,158.8924560546875
2024-09-19,161.20909118652344
2024-09-20,162.65078735351562
2024-09-23,160.9207763671875
2024-09-24,161.3582305908203
2024-09-25,160.56285095214844
2024-09-26,161.7957000732422
2024-09-27,163.0087127685547
2024-09-30,164.8977813720703
2024-10-01,166.03125
2024-10-02,164.90773010253906
2024-10-03,164.90773010253906
2024-10-04,166.10086059570312
2024-10-07,162.04425048828125
2024-10-08,163.43621826171875
2024-10-09,160.93069458007812
2024-10-10,161.14944458007812
2024-10-11,162.3027801513672
2024-10-14,164.01292419433594
2024-10-15,164.51004028320312
2024-10-16,164.21177673339844
2024-10-17,161.99453735351562
2024-10-18,162.4817352294922
2024-10-21,163.1280517578125
2024-10-22,164.19186401367188
2024-10-23,161.8454132080078
2024-10-24,161.7857666015625
2024-10-25,164.3211212158203
2024-10-28,165.76280212402344
2024-10-29,168.705810546875
2024-10-30,173.4583740234375
2024-10-31,170.12759399414062
2024-11-01,170.3065643310547
2024-11-04,168.2683563232422
2024-11-05,168.76547241210938
2024-11-06,175.49656677246094
2024-11-07,179.71226501464844
2024-11-08,177.32603454589844
2024-11-11,179.31454467773438
2024-11-12,180.57723999023438
2024-11-13,177.8529815673828
2024-11-14,174.5719451904297
2024-11-15,171.4996795654297
2024-11-18,174.29354858398438
2024-11-19,177.0973358154297
2024-11-20,174.96963500976562
2024-11-21,166.66757202148438
2024-11-22,163.8140411376953
2024-11-25,166.6874542236328
2024-11-26,168.14901733398438
2024-11-27,168.25836181640625
2024-11-29,167.97998046875
2024-12-02,170.5054168701172
2024-12-03,170.35626220703125
2024-12-04,173.36888122558594
2024-12-05,171.6488037109375
2024-12-06,173.70693969726562
2024-12-09,174.56297302246094
2024-12-10,184.31787109375
2024-12-11,194.5008087158203
2024-12-12,191.07662963867188
2024-12-13,188.9464874267578
2024-12-16,195.7550048828125
2024-12-17,194.5207061767578
2024-12-18,187.53298950195312
2024-12-19,187.64248657226562
2024-12-20,190.52914428710938
2024-12-23,193.73434448242188
2024-12-24,195.20751953125
2024-12-26,194.6998748779297
2024-12-27,191.87294006347656
2024-12-30,190.35995483398438
2024-12-31,188.42886352539062
2025-01-02,188.55825805664062
2025-01-03,190.9073944091797
2025-01-06,195.9640350341797
2025-01-07,194.5904083251953
2025-01-08,193.05747985839844
2025-01-10,191.15625
2025-01-13,190.1309814453125
2025-01-14,188.78721618652344
2025-01-15,194.6501007080078
2025-01-16,192.0222625732422
2025-01-17,195.0980224609375
2025-01-21,197.1385955810547
2025-01-22,197.4571075439453
2025-01-23,197.0689239501953
2025-01-24,199.28866577148438
2025-01-27,190.92730712890625
2025-01-28,194.40126037597656
2025-01-29,194.5107421875
2025-01-30,199.94561767578125
2025-01-31,203.0811309814453
2025-02-03,200.303955078125
2025-02-04,205.43028259277344
2025-02-05,190.44952392578125
2025-02-06,190.71827697753906
2025-02-07,184.48707580566406
2025-02-10,185.6118927001953
2025-02-11,184.46719360351562
2025-02-12,182.76502990722656
2025-02-13,185.2834014892578
2025-02-14,184.37759399414062
2025-02-18,182.92430114746094
2025-02-19,184.41741943359375
2025-02-20,183.710693359375
2025-02-21,178.83322143554688
2025-02-24,178.4251251220703
